Handle,Title,Body (HTML),Vendor,ORDEN,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Colombia,Price / Colombia,Compare At Price / Colombia,Status
soporte-manigueta-izquierda-eco-deluxe-patada-crown,"SOPORTE MANIGUETA IZQUIERDA ECO DELUXE (PATADA) ""CROWN""",,500012913,#N/A,,Producto,"Andina, Manigueta, Maniguetas, Productos, Repuestos, Soportes",FALSE,Title,Default Title,,,,,,,,844.0,0.0,shopify,0,deny,manual,4862.00,,TRUE,TRUE,500012913,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
soporte-manigueta-derecha-eco-deluxe-crown,"SOPORTE MANIGUETA DERECHA ECO DELUXE ""CROWN""",,500012911,#N/A,,Producto,"Andina, Manigueta, Maniguetas, Productos, Repuestos, Soportes",FALSE,Title,Default Title,,,,,,,,843.0,0.0,shopify,0,deny,manual,0.00,,TRUE,TRUE,500012911,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
soporte-manigueta-izquier-cd100-crown,"SOPORTE MANIGUETA IZQUIER CD100 ""CROWN""",,500012910,#N/A,,Producto,"Andina, Manigueta, Maniguetas, Productos, Repuestos, Soportes",FALSE,Title,Default Title,,,,,,,,842.0,0.0,shopify,0,deny,manual,2583.00,,TRUE,TRUE,500012910,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
soporte-manigueta-derecha-cd100-crown,"SOPORTE MANIGUETA DERECHA CD100 ""CROWN""",,500012909,#N/A,,Producto,"Andina, Manigueta, Maniguetas, Productos, Repuestos, Soportes",FALSE,Title,Default Title,,,,,,,,841.0,0.0,shopify,0,deny,manual,3890.00,,TRUE,TRUE,500012909,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
soporte-estribo-izquierdo-cbz160-crown,"SOPORTE ESTRIBO IZQUIERDO CBZ160 ""CROWN""",,500012902,#N/A,,Producto,"Andina, Productos, Repuestos, Soportes",FALSE,Title,Default Title,,,,,,,,840.0,0.0,shopify,0,deny,manual,42197.00,,TRUE,TRUE,500012902,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
soporte-estribo-derecho-cbz160-crown,"SOPORTE ESTRIBO DERECHO CBZ160 ""CROWN""",,500012901,#N/A,,Producto,"Andina, Productos, Repuestos, Soportes",FALSE,Title,Default Title,,,,,,,,839.0,0.0,shopify,0,deny,manual,43873.00,,TRUE,TRUE,500012901,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
sensor-velocidad-con-cable-pulsar-ii-crown,"SENSOR VELOCIDAD CON CABLE PULSAR II ""CROWN""",,500012831,#N/A,,Producto,"Andina, Productos, Repuestos, Sensor Velocidad",FALSE,Title,Default Title,,,,,,,,838.0,0.0,shopify,0,deny,manual,13802.00,,TRUE,TRUE,500012831,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
sincronizador-de-cambios-eco100-crown,"SINCRONIZADOR DE CAMBIOS ECO100 ""CROWN""",,500012820,#N/A,,Producto,"Andina, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,837.0,0.0,shopify,0,deny,manual,4545.00,,TRUE,TRUE,500012820,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
seguro-tapa-lateral-boxer-ct100-tec-crown,"SEGURO TAPA LATERAL BOXER CT100 TEC ""CROWN""",,500012690,#N/A,,Producto,"Andina, Productos, Repuestos, Seguro Tapa Lateral, Tapa",FALSE,Title,Default Title,,,,,,,,836.0,0.0,shopify,0,deny,manual,4985.00,,TRUE,TRUE,500012690,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
canastilla-de-clutch-boxer-ct-100-crown,"CANASTILLA DE CLUTCH BOXER CT 100 ""CROWN""",,500012665,#N/A,,Producto,"Andina, Canastilla, Clutch, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,835.0,0.0,shopify,0,deny,manual,0.00,,TRUE,TRUE,500012665,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
reten-eje-leva-clutch-12x20x5-boxer-ct-100-crown,"RETEN EJE LEVA CLUTCH 12X20X5 BOXER CT-100 ""CROWN""",,500012657,#N/A,,Producto,"Andina, Clutch, Eje, Productos, Repuestos, Retenes",FALSE,Title,Default Title,,,,,,,,834.0,0.0,shopify,0,deny,manual,630.00,,TRUE,TRUE,500012657,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
reposapie-pasajero-izquierdo-ybr-125-crown,"REPOSAPIE PASAJERO  IZQUIERDO YBR-125 ""CROWN""",,500012644,#N/A,,Producto,"Andina, Productos, Reposapie, Repuestos",FALSE,Title,Default Title,,,,,,,,833.0,0.0,shopify,0,deny,manual,4670.00,,TRUE,TRUE,500012644,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
reposapie-pasajero-derecho-ybr-125-crown,"REPOSAPIE PASAJERO DERECHO YBR-125 ""CROWN""",,500012643,#N/A,,Producto,"Andina, Productos, Reposapie, Repuestos",FALSE,Title,Default Title,,,,,,,,832.0,0.0,shopify,0,deny,manual,4670.00,,TRUE,TRUE,500012643,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
reposapie-pasajero-izquierdo-fz-16-inyection-crown,"REPOSAPIE PASAJERO IZQUIERDO FZ-16 INYECTION ""CROWN""",,500012642,#N/A,,Producto,"Andina, Productos, Reposapie, Repuestos",FALSE,Title,Default Title,,,,,,,,831.0,0.0,shopify,0,deny,manual,5800.00,,TRUE,TRUE,500012642,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
reposapie-pasajero-derecho-fz-16-inyection-crown,"REPOSAPIE PASAJERO DERECHO FZ-16 INYECTION ""CROWN""",,500012641,#N/A,,Producto,"Andina, Productos, Reposapie, Repuestos",FALSE,Title,Default Title,,,,,,,,830.0,0.0,shopify,0,deny,manual,5800.00,,TRUE,TRUE,500012641,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
reposapie-conductor-izquierdo-inyeccion-fz-16-crown,"REPOSAPIE CONDUCTOR IZQUIERDO (INYECCION) FZ-16 ""CROWN""",,500012640,#N/A,,Producto,"Andina, Productos, Reposapie, Repuestos",FALSE,Title,Default Title,,,,,,,,829.0,0.0,shopify,0,deny,manual,9700.00,,TRUE,TRUE,500012640,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
reposapie-conductor-derecho-inyeccion-fz-16-crown,"REPOSAPIE CONDUCTOR DERECHO (INYECCION) FZ-16 ""CROWN""",,500012639,#N/A,,Producto,"Andina, Productos, Reposapie, Repuestos",FALSE,Title,Default Title,,,,,,,,828.0,0.0,shopify,0,deny,manual,9700.00,,TRUE,TRUE,500012639,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
reposapie-trasero-x-2-pcs-boxer-ct100-tec-crown,"REPOSAPIE TRASERO X 2 PCS BOXER CT100 TEC ""CROWN""",,500012635,#N/A,,Producto,"Andina, Productos, Reposapie, Repuestos",FALSE,Title,Default Title,,,,,,,,827.0,0.0,shopify,0,deny,manual,6488.00,,TRUE,TRUE,500012635,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
reposapie-del-tras-x-2-pcs-cbf150-crown,"REPOSAPIE DEL-TRAS X 2 PCS CBF150 ""CROWN""",,500012630,#N/A,,Producto,"Andina, Productos, Reposapie, Repuestos",FALSE,Title,Default Title,,,,,,,,826.0,0.0,shopify,0,deny,manual,9339.00,,TRUE,TRUE,500012630,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
reposapie-trasero-completo-eco100-pareja-crown,"REPOSAPIE TRASERO COMPLETO ECO100 (PAREJA) ""CROWN""",,500012625,#N/A,,Producto,"Andina, Productos, Reposapie, Repuestos",FALSE,Title,Default Title,,,,,,,,825.0,0.0,shopify,0,deny,manual,7828.00,,TRUE,TRUE,500012625,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
reposapie-central-izquierdo-completo-eco100-crown,"REPOSAPIE CENTRAL IZQUIERDO COMPLETO ECO100 ""CROWN""",,500012624,#N/A,,Producto,"Andina, Productos, Reposapie, Repuestos",FALSE,Title,Default Title,,,,,,,,824.0,0.0,shopify,0,deny,manual,4729.00,,TRUE,TRUE,500012624,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
reposapie-central-derecho-completo-eco100-crown,"REPOSAPIE CENTRAL DERECHO COMPLETO ECO100 ""CROWN""",,500012623,#N/A,,Producto,"Andina, Productos, Reposapie, Repuestos",FALSE,Title,Default Title,,,,,,,,823.0,0.0,shopify,0,deny,manual,4729.00,,TRUE,TRUE,500012623,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
regulador-rectificador-tvs-100-sport-crown-1,"REGULADOR RECTIFICADOR TVS-100 SPORT ""CROWN""",,500012622,#N/A,,Producto,"Andina, Productos, Regulador, Reguladores, Repuestos",FALSE,Title,Default Title,,,,,,,,822.0,0.0,shopify,0,deny,manual,18300.00,,TRUE,TRUE,500012622,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
regulador-6-terminales-pulsar-ii-crown,"REGULADOR 6 TERMINALES PULSAR II ""CROWN""",,500012621,#N/A,,Producto,"Andina, Productos, Regulador, Reguladores, Repuestos",FALSE,Title,Default Title,,,,,,,,821.0,0.0,shopify,0,deny,manual,20700.00,,TRUE,TRUE,500012621,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
regulador-rectificador-boxer-ct-crown,"REGULADOR RECTIFICADOR BOXER CT ""CROWN""",,500012620,#N/A,,Producto,"Andina, Productos, Regulador, Reguladores, Repuestos",FALSE,Title,Default Title,,,,,,,,820.0,0.0,shopify,0,deny,manual,19700.00,,TRUE,TRUE,500012620,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
regulador-rectificador-boxer-k-tec-crown,"REGULADOR RECTIFICADOR BOXER K-TEC ""CROWN""",,500012619,#N/A,,Producto,"Andina, Productos, Regulador, Reguladores, Repuestos",FALSE,Title,Default Title,,,,,,,,819.0,0.0,shopify,0,deny,manual,0.00,,TRUE,TRUE,500012619,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
regulador-rectificador-4-termina-discover-crown,"REGULADOR RECTIFICADOR 4 TERMINA DISCOVER ""CROWN""",,500012618,#N/A,,Producto,"Andina, Disco, Productos, Regulador, Reguladores, Repuestos",FALSE,Title,Default Title,,,,,,,,818.0,0.0,shopify,0,deny,manual,0.00,,TRUE,TRUE,500012618,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
relay-arranque-discover-135-crown,"RELAY ARRANQUE DISCOVER 135 ""CROWN""",,500012613,#N/A,,Producto,"Andina, Disco, Productos, Relay, Repuestos",FALSE,Title,Default Title,,,,,,,,817.0,0.0,shopify,0,deny,manual,0.00,,TRUE,TRUE,500012613,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
porta-sprocket-pulsar-135-ls-crown,"PORTA SPROCKET PULSAR-135 LS ""CROWN""",,500012465,#N/A,,Producto,"Andina, Porta, Porta Sprocket, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,816.0,0.0,shopify,0,deny,manual,21637.00,,TRUE,TRUE,500012465,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
porta-sprocket-cb-110-crown,"PORTA SPROCKET CB-110 ""CROWN""",,500012459,#N/A,,Producto,"Andina, Porta, Porta Sprocket, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,815.0,0.0,shopify,0,deny,manual,24884.00,,TRUE,TRUE,500012459,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
porta-sprocket-eco-deluxe-crown,"PORTA SPROCKET ECO DELUXE ""CROWN""",,500012458,#N/A,,Producto,"Andina, Porta, Porta Sprocket, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,814.0,0.0,shopify,0,deny,manual,15367.00,,TRUE,TRUE,500012458,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
portabandas-trasero-boxer-ct100-crown,"PORTABANDAS TRASERO BOXER CT100 ""CROWN""",,500012443,#N/A,,Producto,"Andina, Porta, Portabandas, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,813.0,0.0,shopify,0,deny,manual,0.00,,TRUE,TRUE,500012443,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
pinon-velocimetro-x-2-und-discover-crown,"PINON VELOCIMETRO X 2 Und. DISCOVER + ""CROWN""",,500012425,#N/A,,Producto,"Andina, Disco, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,812.0,0.0,shopify,0,deny,manual,2750.00,,TRUE,TRUE,500012425,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
pinon-velocimetro-x-2-und-discover-100-crown,"PINON VELOCIMETRO X  2 Und. DISCOVER-100 ""CROWN""",,500012424,#N/A,,Producto,"Andina, Disco, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,811.0,0.0,shopify,0,deny,manual,2621.00,,TRUE,TRUE,500012424,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
pinon-velocimetro-x-2-pcs-boxer-ct100-te-crown,"PINON VELOCIMETRO X 2 PCS BOXER CT100 TE ""CROWN""",,500012423,#N/A,,Producto,"Andina, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,810.0,0.0,shopify,0,deny,manual,2229.00,,TRUE,TRUE,500012423,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
pinon-velocimetro-x-2-pcs-c90-cwr-crown,"PINON VELOCIMETRO X 2 PCS C90 CWR ""CROWN""",,500012420,#N/A,,Producto,"Andina, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,809.0,0.0,shopify,0,deny,manual,2853.00,,TRUE,TRUE,500012420,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
pinon-velocimetro-x-2-pcs-splendor-crown,"PINON VELOCIMETRO X 2 PCS SPLENDOR ""CROWN""",,500012419,#N/A,,Producto,"Andina, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,808.0,0.0,shopify,0,deny,manual,2833.00,,TRUE,TRUE,500012419,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
pinon-velocimetro-x-3-pcs-plastico-eco100-crown,"PINON VELOCIMETRO X 3 PCS PLASTICO ECO100+ ""CROWN""",,500012418,#N/A,,Producto,"Andina, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,807.0,0.0,shopify,0,deny,manual,2055.00,,TRUE,TRUE,500012418,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
pinon-caja-3-29t-boxer-k-tec-crown,"PINON CAJA # 3 29T BOXER K-TEC ""CROWN""",,500012406,#N/A,,Producto,"Andina, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,806.0,0.0,shopify,0,deny,manual,0.00,,TRUE,TRUE,500012406,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
pinon-tensor-cadenilla-cd100-original-hero,"PINON TENSOR CADENILLA CD100 ""ORIGINAL HERO""",,500012401,#N/A,,Producto,"Andina, Cadenilla, Productos, Repuestos, Tensor",FALSE,Title,Default Title,,,,,,,,805.0,0.0,shopify,0,deny,manual,9785.00,,TRUE,TRUE,500012401,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
pinon-guia-cadenilla-cd-110-original-hero,"PINON GUIA CADENILLA CD-110 ""ORIGINAL HERO""",,500012391,#N/A,,Producto,"Andina, Cadenilla, Guías, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,804.0,0.0,shopify,0,deny,manual,10800.00,,TRUE,TRUE,500012391,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
pinon-fuerza-cbf150-crown,"PINON FUERZA CBF150 ""CROWN""",,500012390,#N/A,,Producto,"Andina, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,803.0,0.0,shopify,0,deny,manual,0.00,,TRUE,TRUE,500012390,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
pinon-fuerza-eco100-crown,"PINON FUERZA ECO100 ""CROWN""",,500012389,#N/A,,Producto,"Andina, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,802.0,0.0,shopify,0,deny,manual,17283.00,,TRUE,TRUE,500012389,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
pinon-fuerza-cb-110-crown,"PINON FUERZA CB-110 ""CROWN""",,500012386,#N/A,,Producto,"Andina, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,801.0,0.0,shopify,0,deny,manual,20940.00,,TRUE,TRUE,500012386,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
eje-pinon-caja-transmisi-kinetic-crown,"EJE PINON CAJA TRANSMISI KINETIC ""CROWN""",,500012383,#N/A,,Producto,"Andina, Eje, Ejes Caja, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,800.0,0.0,shopify,0,deny,manual,27544.00,,TRUE,TRUE,500012383,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
pinon-caja-doble-kinetic-crown,"PINON CAJA DOBLE KINETIC ""CROWN""",,500012382,#N/A,,Producto,"Andina, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,799.0,0.0,shopify,0,deny,manual,23871.00,,TRUE,TRUE,500012382,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
pinon-caja-4-23t-eco100-crown-1,"PINON CAJA #4 23T ECO100 ""CROWN""",,500012373,#N/A,,Producto,"Andina, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,798.0,0.0,shopify,0,deny,manual,0.00,,TRUE,TRUE,500012373,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
pinon-arbol-levas-28t-boxer-ct100tec-crown,"PINON ARBOL LEVAS (28T) BOXER CT100TEC ""CROWN""",,500012361,#N/A,,Producto,"Andina, DE, Levas, Productos, Repuestos, Árboles de levas",FALSE,Title,Default Title,,,,,,,,797.0,0.0,shopify,0,deny,manual,2808.00,,TRUE,TRUE,500012361,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
pedal-de-freno-eco-deluxe-crown,"PEDAL DE FRENO ECO DELUXE ""CROWN""",,500012352,#N/A,,Producto,"Andina, Pedal, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,796.0,0.0,shopify,0,deny,manual,9734.00,,TRUE,TRUE,500012352,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
pedal-cambios-doble-splendor-crown,"PEDAL CAMBIOS DOBLE SPLENDOR ""CROWN""",,500012340,#N/A,,Producto,"Andina, Pedal, Pedales, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,795.0,0.0,shopify,0,deny,manual,0.00,,TRUE,TRUE,500012340,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
pedal-de-arranque-boxer-cts1d-crown,"PEDAL DE ARRANQUE BOXER CTS1D ""CROWN""",,500012336,#N/A,,Producto,"Andina, Pedal, Pedales, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,794.0,0.0,shopify,0,deny,manual,22900.00,,TRUE,TRUE,500012336,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
pedal-de-arranque-splendor-crown,"PEDAL DE ARRANQUE SPLENDOR ""CROWN""",,500012331,#N/A,,Producto,"Andina, Pedal, Pedales, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,793.0,0.0,shopify,0,deny,manual,20900.00,,TRUE,TRUE,500012331,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
pedal-de-arranque-tvs-100-sport-crown,"PEDAL DE ARRANQUE TVS-100 SPORT ""CROWN""",,500012330,#N/A,,Producto,"Andina, Pedal, Pedales, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,792.0,0.0,shopify,0,deny,manual,18386.00,,TRUE,TRUE,500012330,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
pinon-caja-4-28t-boxer-ct100-crown,"PINON CAJA # 4 28T BOXER CT100 ""CROWN""",,500012325,#N/A,,Producto,"Andina, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,791.0,0.0,shopify,0,deny,manual,5338.00,,TRUE,TRUE,500012325,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
pinon-caja-4-27t-boxer-ct100-crown,"PINON CAJA # 4 27T BOXER CT100 ""CROWN""",,500012324,#N/A,,Producto,"Andina, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,790.0,0.0,shopify,0,deny,manual,7571.00,,TRUE,TRUE,500012324,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
pinon-caja-3-32t-boxer-ct100-crown,"PINON CAJA # 3 32T BOXER CT100 ""CROWN""",,500012323,#N/A,,Producto,"Andina, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,789.0,0.0,shopify,0,deny,manual,0.00,,TRUE,TRUE,500012323,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
pinon-caja-3-25t-boxer-ct100-crown,"PINON CAJA # 3 25T BOXER CT100 ""CROWN""",,500012322,#N/A,,Producto,"Andina, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,788.0,0.0,shopify,0,deny,manual,0.00,,TRUE,TRUE,500012322,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
pinon-caja-2-19t-boxer-ct100-crown,"PINON CAJA # 2 19T BOXER CT100 ""CROWN""",,500012321,#N/A,,Producto,"Andina, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,787.0,0.0,shopify,0,deny,manual,0.00,,TRUE,TRUE,500012321,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
pinon-caja-1-36t-boxer-ct100-crown,"PINON CAJA # 1 36T BOXER CT100 ""CROWN""",,500012320,#N/A,,Producto,"Andina, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,786.0,0.0,shopify,0,deny,manual,6997.00,,TRUE,TRUE,500012320,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
pata-lateral-discover-125-st-crown,"PATA LATERAL DISCOVER -125 ST ""CROWN""",,500012316,#N/A,,Producto,"Andina, Disco, Pata Lateral, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,785.0,0.0,shopify,0,deny,manual,8110.00,,TRUE,TRUE,500012316,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
pata-lateral-pulsar-135-ls-crown,"PATA LATERAL PULSAR 135 LS ""CROWN""",,500012315,#N/A,,Producto,"Andina, Pata Lateral, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,784.0,0.0,shopify,0,deny,manual,7824.00,,TRUE,TRUE,500012315,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
o-ring-culatin-cb-110-bolsa-x-5-crown,"O-RING CULATIN CB - 110   (BOLSA X 5) ""CROWN""",,500012310,#N/A,,Producto,"Andina, O, O-Ring, Productos, Repuestos, Ring",FALSE,Title,Default Title,,,,,,,,783.0,0.0,shopify,0,deny,manual,3890.00,,TRUE,TRUE,500012310,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
munon-de-crank-boxer-ct100-tec-crown,"MUNON DE CRANK BOXER CT100 TEC ""CROWN""",,500012255,#N/A,,Producto,"Andina, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,782.0,0.0,shopify,0,deny,manual,7200.00,,TRUE,TRUE,500012255,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
munon-de-crank-splendor-crown,"MUNON DE CRANK SPLENDOR ""CROWN""",,500012251,#N/A,,Producto,"Andina, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,781.0,0.0,shopify,0,deny,manual,6199.00,,TRUE,TRUE,500012251,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
medidor-combustible-kinetic-pricol,"MEDIDOR COMBUSTIBLE KINETIC ""PRICOL""",,500012243,#N/A,,Producto,"Andina, Medidor de Combustible, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,780.0,0.0,shopify,0,deny,manual,30988.00,,TRUE,TRUE,500012243,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
medidor-de-aceite-cd100-sleek-crown,"MEDIDOR DE ACEITE CD100 SLEEK ""CROWN""",,500012235,#N/A,,Producto,"Andina, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,779.0,0.0,shopify,0,deny,manual,860.00,,TRUE,TRUE,500012235,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
mango-izquierdo-discover-135-crown,"MANGO IZQUIERDO DISCOVER 135 ""CROWN""",,500012217,#N/A,,Producto,"Andina, Disco, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,778.0,0.0,shopify,0,deny,manual,1717.00,,TRUE,TRUE,500012217,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
manigueta-derecha-negra-boxer-ct-crown,"MANIGUETA DERECHA NEGRA BOXER CT ""CROWN""",,500012215,#N/A,,Producto,"Andina, Manigueta, Maniguetas, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,777.0,0.0,shopify,0,deny,manual,0.00,,TRUE,TRUE,500012215,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
