Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Colombia,Price / Colombia,Compare At Price / Colombia,Status
balancin-admision-escape-ax-4-crown-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800010209.2.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
balancin-admision-escape-cb-110-crown-1,"BALANCIN ADM/ESC X2 PCS ""CROWN"" CB-110/ NAVI-110",,800010224,,Producto,"andina, Balancín, casa800, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1630.0,0.0,shopify,39.0,deny,manual,29400.0,,True,True,800010224,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800010224.1.png,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
balancin-admision-escape-cb-110-crown-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800010224.2.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
balancin-admision-escape-xl-125s-crown-1,"BALANCIN ADM/ESC X2 PCS ""CROWN"" XL-125S/CB125-ED35",,800010220,,Producto,"andina, Balancín, casa800, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1629.0,0.0,shopify,49.0,deny,manual,15820.0,,True,True,800010220,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800010220.1.png,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
balancin-admision-escape-xl-125s-crown-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800010220.2.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
balancin-admision-escape-agility-125-crown-1,"BALANCIN ADM/ESC X2 PCS ""CROWN"" AGILITY-125",,800010205,,Producto,"andina, Balancín, casa800, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1628.0,0.0,shopify,70.0,deny,manual,12850.0,,True,True,800010205,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800010205.3.JPG,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
balancin-admision-escape-agility-125-crown-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800010205.4.JPG,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kit-cilindro-akt-150ttr-crown-1,"KIT CILINDRO (COLOR NEGRO) ""CROWN"" AKT-150TTR/150 NE (PASADOR 13 MM)",,801000011,,Producto,"andina, casa800, Cilindro, Kit, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1625.0,0.0,shopify,62.0,deny,manual,93750.0,,True,True,801000011,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/801000011.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
kit-cilindro-akt-150ttr-crown-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/801000011.2.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kit-biela-boxer-ct100-tec-crown-1,"KIT BIELA ""CROWN"" BOXER CT 100/BM100 CLASSIC/PLATINO 100",,800800070,,Producto,"andina, Biela, casa800, Kit, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1624.0,0.0,shopify,648.0,deny,manual,20750.0,,True,True,800800070,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800800070.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
kit-piston-std-ax-100-crown,"KIT PISTON STD ""CROWN"" ""TIPO ORIGINAL"" AX-100",,800700430,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1623.0,0.0,shopify,0.0,deny,manual,25550.0,,True,True,800700430,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800700430.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
kit-piston-std-ax-100-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800700430.2.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kit-piston-0-75-libero-110-crown,"KIT PISTON 0,75 ""CROWN"" ""TIPO ORIGINAL"" LIBERO-110",,800700403,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1622.0,0.0,shopify,87.0,deny,manual,30800.0,,True,True,800700403,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800700403.2.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
kit-piston-0-50-libero-110-crown,"KIT PISTON 0,50 ""CROWN"" ""TIPO ORIGINAL"" LIBERO-110",,800700402,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1621.0,0.0,shopify,47.0,deny,manual,30800.0,,True,True,800700402,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800700402.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
kit-piston-0-25-libero-110-crown,"KIT PISTON 0,25 ""CROWN"" ""TIPO ORIGINAL"" LIBERO-110",,800700401,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1620.0,0.0,shopify,1.0,deny,manual,25050.0,,True,True,800700401,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800700401.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
kit-piston-0-75-fz-16-crown,"KIT PISTON 0,75 ""CROWN"" ""TIPO ORIGINAL"" FZ-16/SZR-160/FAZER",,800700393,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1619.0,0.0,shopify,83.0,deny,manual,35600.0,,True,True,800700393,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800700393.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
kit-piston-0-75-fz-16-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800700393.2.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kit-piston-0-50-fz-16-crown,"KIT PISTON 0,50 ""CROWN"" ""TIPO ORIGINAL"" FZ-16/SZR-160",,800700392,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1618.0,0.0,shopify,110.0,deny,manual,29150.0,,True,True,800700392,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800700392.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
kit-piston-0-50-fz-16-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800700392.2.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kit-piston-0-25-fz-16-crown,"KIT PISTON 0,75 ""CROWN"" ""TIPO ORIGINAL"" BWS-125",,800700383,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1617.0,0.0,shopify,114.0,deny,manual,29150.0,,True,True,800700383,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800700383.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
kit-piston-0-75-bws-125-crown,"KIT PISTON 0,75 ""CROWN"" ""TIPO ORIGINAL"" BWS-125",,800700383,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1616.0,0.0,shopify,60.0,deny,manual,25250.0,,True,True,800700383,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800700383.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
kit-piston-std-wave-110-crown,"KIT PISTON STD ""CROWN"" ""TIPO ORIGINAL"" WAVE 100",,800700160,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1613.0,0.0,shopify,69.0,deny,manual,33500.0,,True,True,800700160,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800700160.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
kit-piston-0-75-cb-110-crown,"KIT PISTON 0,75 ""CROWN"" ""TIPO ORIGINAL""(CAJA METALICA) CB-110/D",,800700133,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1612.0,0.0,shopify,202.0,deny,manual,27500.0,,True,True,800700133,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800700133.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
reten-34-x-50-x-7-akt125-bolsa-x-10-crown,"RETEN 34 X50 X 7 (BOLSA X10) ""CROWN"" AKT125/AKT-200/AKT-125 EVO/TTR",,800900072,,Producto,"andina, casa800, productos no fabricados, repuestos, Retén",True,Title,Default Title,,,,,,,,1611.0,0.0,shopify,660.0,deny,manual,1850.0,,True,True,800900072,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800900072.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
reten-30-x-42-x-4-5-eco-deluxe-bolsa-x-10,"RETEN 30 X 42 X 4.5 (BOLSA X10) ""CROWN"" ECO DELUXE/AKT-110/C-100 WAVE/BIZ-100 STARTER",,800900059,,Producto,"andina, casa800, productos no fabricados, repuestos, Retén",True,Title,Default Title,,,,,,,,1609.0,0.0,shopify,1960.0,deny,manual,1700.0,,True,True,800900059,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800900059.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
reten-27-x-37-x-10-5-akt-125-crown-1,"RETEN 27 X37 X 10.5 (BOLSA X10) ""CROWN"" AKT-125",,800900052,,Producto,"andina, casa800, productos no fabricados, repuestos, Retén",True,Title,Default Title,,,,,,,,1608.0,0.0,shopify,740.0,deny,manual,1670.0,,True,True,800900052,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800900052.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
reten-25-x-40-x-8-dt-125k-bolsa-x-10-crown,"RETEN 25 X 40 X 8 (BOLSA X10) ""CROWN"" DT-125K/RX-100A/RX-115",,800900046,,Producto,"andina, casa800, productos no fabricados, repuestos, Retén",True,Title,Default Title,,,,,,,,1607.0,0.0,shopify,160.0,deny,manual,1400.0,,True,True,800900046,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800900046.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
reten-20-x-37-x-8-ax-100-bolsa-x-10-crown-1,"RETEN 20 X37 X 8 (BOLSA X10) ""CROWN"" AX-100/TS-125/FR-80",,800900040,,Producto,"andina, casa800, productos no fabricados, repuestos, Retén",True,Title,Default Title,,,,,,,,1605.0,0.0,shopify,350.0,deny,manual,1650.0,,True,True,800900040,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800900040.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
reten-20-x-34-x-7-xl185s-bolsa-x-10-crown,"RETEN 20 X34 X 7 (BOLSA X10) ""CROWN"" XL185S/XL-125/AKT125S/SL/NKD/CBF-150",,800900039,,Producto,"andina, casa800, productos no fabricados, repuestos, Retén",True,Title,Default Title,,,,,,,,1604.0,0.0,shopify,1570.0,deny,manual,1295.0,,True,True,800900039,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800900039.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
reten-18-9-x-28-x-5eco-deluxe-bolsa-x-10-crown,"RETEN 18.9 X 28 X 5 (BOLSA X10) ""CROWN"" ECO DELUXE/BIZ-100 STARTER/SPLENDOR-NXG",,800900036,,Producto,"andina, casa800, productos no fabricados, repuestos, Retén",True,Title,Default Title,,,,,,,,1603.0,0.0,shopify,1616.0,deny,manual,1200.0,,True,True,800900036,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800900036.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
reten-16-x-26-x-7-boxer-bolsa-x-10-crown-1,"RETEN 16 X 26 X 7 (BOLSA X10) ""CROWN"" BOXER-100/CT-100/PULSAR-135/DISCOVER-100/125ST",,800900029,,Producto,"andina, casa800, Disco, productos no fabricados, repuestos, Retén",True,Title,Default Title,,,,,,,,1601.0,0.0,shopify,280.0,deny,manual,1150.0,,True,True,800900029,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800900029.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
reten-14-x-25-x-5-dt-125k-bolsa-x-10-crown-1,"RETEN 14 X 25 X 5 (BOLSA X10) ""CROWN"" DT-125K",,800900027,,Producto,"andina, casa800, productos no fabricados, repuestos, Retén",True,Title,Default Title,,,,,,,,1600.0,0.0,shopify,100.0,deny,manual,1080.0,,True,True,800900027,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800900027.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
reten-14-x-24-x-6-vivax-115-bolsa-x-10-crown-2,"RETEN 14 X 24 X 6 (BOLSA X10) ""CROWN"" VIVAX-115/RX-100/RX-115/FR-80",,800900025,,Producto,"andina, casa800, productos no fabricados, repuestos, Retén",True,Title,Default Title,,,,,,,,1599.0,0.0,shopify,320.0,deny,manual,1100.0,,True,True,800900025,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800900025.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
reten-13-x-22-x-5-5-boxer-bolsa-x-10-crown,"RETEN 13 X 22 X 5,5 (BOLSA X10) ""CROWN"" BOXER/PLATINO-100/NEO-MAX",,800900023,,Producto,"andina, casa800, productos no fabricados, repuestos, Retén",True,Title,Default Title,,,,,,,,1597.0,0.0,shopify,582.0,deny,manual,880.0,,True,True,800900023,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800900023.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
reten-12-x-22-x-9-ax-100-crown,"RETEN 12 X 22 X 9 (BOLSA X10) ""CROWN"" AX-100/DISCOVER-125/PULSAR-180/TS-125/GN-125H/APACHE-16",,800900022,,Producto,"andina, casa800, Disco, productos no fabricados, repuestos, Retén",True,Title,Default Title,,,,,,,,1596.0,0.0,shopify,2780.0,deny,manual,1100.0,,True,True,800900022,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800900022.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
reten-12-x-21-x-4-dt-125k-bolsa-x-10-crown,"RETEN 12 X 21 X 4 (BOLSA X10) ""CROWN"" DT-125/175K/YBR-125MN/LIBERO 125/CRYPTON",,800900020,,Producto,"andina, casa800, productos no fabricados, repuestos, Retén",True,Title,Default Title,,,,,,,,1594.0,0.0,shopify,192.0,deny,manual,1150.0,,True,True,800900020,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800900020.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
anillos-0-50-gn-125h-crown,"ANILLOS X5 PCS 0,50 ""CROWN"" GN-125H/GS-125",,800600452,,Producto,"andina, Anillo, casa800, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1593.0,0.0,shopify,109.0,deny,manual,10800.0,,True,True,800600452,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800600452.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
anillos-0-25-gn-125h-crown,"ANILLOS X5 PCS 0,25 ""CROWN"" GN-125H/GS-125",,800600451,,Producto,"andina, Anillo, casa800, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1592.0,0.0,shopify,96.0,deny,manual,10800.0,,True,True,800600451,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800600451.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
anillos-std-gn-125h-crown,"ANILLOS X5 PCS STD ""CROWN"" GN-125H/GS-125",,800600450,,Producto,"andina, Anillo, casa800, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1591.0,0.0,shopify,174.0,deny,manual,10800.0,,True,True,800600450,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800600450.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
anillos-0-50-ax-4-crown,"ANILLOS X5 PCS 0,50 ""CROWN"" AX-4/VIVA-R",,800600442,,Producto,"andina, Anillo, casa800, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1590.0,0.0,shopify,0.0,deny,manual,8200.0,,True,True,800600442,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800600442.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
anillos-0-25-ax-4-crown,"ANILLOS X5 PCS 0,25 ""CROWN"" AX-4/VIVA-R",,800600441,,Producto,"andina, Anillo, casa800, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1589.0,0.0,shopify,81.0,deny,manual,8950.0,,True,True,800600441,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800600441.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
anillos-std-ax-4-crown,"ANILLOS STD  AX-4 ""CROWN""",,800600440,,Producto,"andina, Anillo, casa800, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1588.0,0.0,shopify,175.0,deny,manual,8950.0,,True,True,800600440,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800600440.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
anillos-0-50-libero-110-crown,"ANILLOS X5 PCS 0,50 ""CROWN"" LIBERO-110",,800600392,,Producto,"andina, Anillo, casa800, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1587.0,0.0,shopify,0.0,deny,manual,6514.0,,True,True,800600392,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800600392.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
anillos-0-50-bws-125-crown,"ANILLOS 0,50  BWS-125 ""CROWN""",,800600388,,Producto,"andina, Anillo, casa800, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1584.0,0.0,shopify,66.0,deny,manual,9140.0,,True,True,800600388,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800600388.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
anillos-0-25-bws-125-crown,"ANILLOS X5 PCS 0,25 ""CROWN"" BWS-125",,800600387,,Producto,"andina, Anillo, casa800, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1583.0,0.0,shopify,144.0,deny,manual,9380.0,,True,True,800600387,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800600387.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
anillos-0-25-bws-100-crown,"ANILLOS X5 PCS 0,25 ""CROWN"" BWS-100/RX-100 MV/KW-100",,800600381,,Producto,"andina, Anillo, casa800, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1580.0,0.0,shopify,60.0,deny,manual,9476.0,,True,True,800600381,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800600381.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
anillos-std-bws-100-crown,"ANILLOS X5 PCS STD ""CROWN"" BWS-100/RX-100MV/KW-100",,800600380,,Producto,"andina, Anillo, casa800, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1579.0,0.0,shopify,23.0,deny,manual,9476.0,,True,True,800600380,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800600380.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
switche-de-encendido-cd-100-crown,"SWITCHE ENCENDIDO ""CROWN"" CD100/ECO100/ECO100+",,800012929,,Producto,"andina, casa800, productos no fabricados, repuestos, Switche",True,Title,Default Title,,,,,,,,1576.0,0.0,shopify,101.0,deny,manual,7750.0,,True,True,800012929,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800012929.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
pinon-tensor-cadeniila-cd-100-crown-1,"PIÑON TENSOR CADENILLA ""CROWN"" ECO DELUXE",,800012380,,Producto,"andina, Cadenilla, casa800, Piñón, productos no fabricados, repuestos, Tensor",True,Title,Default Title,,,,,,,,1575.0,0.0,shopify,0.0,deny,manual,1350.0,,True,True,800012380,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800012380.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
pedal-arranque-akt-125tt-crown-1,"PEDAL DE ARRANQUE ""CROWN"" AKT-125TT",,800012322,,Producto,"andina, casa800, Pedal, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1574.0,0.0,shopify,98.0,deny,manual,18400.0,,True,True,800012322,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800012322.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
pedal-arranque-akt-125-crown-1,"PEDAL DE ARRANQUE ""CROWN"" AKT-125S/SL",,800012320,,Producto,"andina, casa800, Pedal, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1573.0,0.0,shopify,0.0,deny,manual,18950.0,,True,True,800012320,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800012320.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
guia-cadenilla-pequena-cb-110-crown,"GUIA CADENILLA (PEQUEÑA) ""CROWN"" CB-110",,800011751,,Producto,"andina, Cadenilla, casa800, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1572.0,0.0,shopify,1.0,deny,manual,1650.0,,True,True,800011751,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011751.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
guia-cadenilla-cd-100-crown-1,"GUIA CADENILLA ""CROWN"" CD-100",,800011749,,Producto,"andina, Cadenilla, casa800, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1571.0,0.0,shopify,2.0,deny,manual,0.0,,True,True,800011749,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011749.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
flauta-tensora-x-4-pcs-cb-110-crown,"FLAUTA TENSORA X 4 PCS ""CROWN"" CB-110",,800011739,,Producto,"andina, casa800, Flauta, productos no fabricados, repuestos, Tensor",True,Title,Default Title,,,,,,,,1570.0,0.0,shopify,0.0,deny,manual,4700.0,,True,True,800011739,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011739.2.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
eje-pinon-salida-akt-200-crown-1,"EJE PIÑON SALIDA ""CROWN"" AKT-200/XM180",,800011523,,Producto,"andina, casa800, Eje, Piñón, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1569.0,0.0,shopify,112.0,deny,manual,16200.0,,True,True,800011523,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011523.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
c-d-i-ax-4-crown-1,"C.D.I. ""CROWN"" AX-4",,800011372,,Producto,"andina, C.D.I, casa800, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1568.0,0.0,shopify,0.0,deny,manual,41761.0,,True,True,800011372,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011372.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
correa-transmision-agility-125-crown,"CORREA DE DISTRIBUCION ""CROWN"" AGILITY-125RS/NAKED/DIGITAL/",,800011289,,Producto,"andina, casa800, Correa, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1567.0,0.0,shopify,58.0,deny,manual,20500.0,,True,True,800011289,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011289.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
conjunto-pinon-velocimetro-bws-125-crown-1,"CONJUNTO PIÑON VELOCIMETRO ""CROWN"" BWS-125",,800011251,,Producto,"andina, casa800, Piñón, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1566.0,0.0,shopify,0.0,deny,manual,14900.0,,True,True,800011251,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011251.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
conjunto-pinon-velocimetro-akt-125-tt-crown-1,"CONJUNTO PIÑON VELOCIMETRO ""CROWN"" AKT-125 TT",,800011249,,Producto,"andina, casa800, Piñón, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,1565.0,0.0,shopify,138.0,deny,manual,9700.0,,True,True,800011249,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011249.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
