Handle,Title,Body (HTML),Vendor,ORDEN,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Colombia,Price / Colombia,Compare At Price / Colombia,Status
bomba-de-aceite-cd-100-varroc,"11.0.200010385 BOMBA DE ACEITE CD-100 ""VARROC""",,200010385,,,Producto,"Andina, Bombas, Productos, Repuestos",False,Title,Default Title,,,,,,,,3067.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,200010385,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
bomba-de-aceite-cbf-150-varroc,"11.0.200010386 BOMBA DE ACEITE CBF-150 ""VARROC""",,200010386,,,Producto,"Andina, Bombas, Productos, Repuestos",False,Title,Default Title,,,,,,,,3066.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,200010386,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
bomba-de-aceite-pulsa-180-ii-genuine-bajaj,11.0.200010387 BOMBA DE ACEITE PULSA-180 II GENUINE BAJAJ,,200010387,,,Producto,"Andina, Bombas, Productos, Repuestos",False,Title,Default Title,,,,,,,,3065.0,0.0,shopify,0.0,deny,manual,36000.0,,True,True,200010387,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
bomba-de-aceite-pulsar-150ns-genuine-bajaj,11.0.200010388 BOMBA DE ACEITE PULSAR-150NS GENUINE BAJAJ,,200010388,,,Producto,"Andina, Bombas, Productos, Repuestos",False,Title,Default Title,,,,,,,,3064.0,0.0,shopify,0.0,deny,manual,26000.0,,True,True,200010388,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
bomba-de-aceite-ybr-125-crown-1,"11.0.200010389 BOMBA DE ACEITE YBR-125 ""CROWN""",,200010389,,,Producto,"Andina, Bombas, Productos, Repuestos",False,Title,Default Title,,,,,,,,3063.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,200010389,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
bomba-de-aceite-boxer-ct-100-tec-crown,"11.0.200010390 BOMBA DE ACEITE BOXER CT-100 TEC ""CROWN""",,200010390,,,Producto,"Andina, Bombas, Productos, Repuestos",False,Title,Default Title,,,,,,,,3062.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,200010390,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
bomba-de-aceite-cd-100-crown-1,"11.0.200010391 BOMBA DE ACEITE CD-100 ""CROWN""",,200010391,,,Producto,"Andina, Bombas, Productos, Repuestos",False,Title,Default Title,,,,,,,,3061.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,200010391,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
bomba-de-aceite-cbf-150-crown-2,"11.0.200010392 BOMBA DE ACEITE CBF-150 ""CROWN""",,200010392,,,Producto,"Andina, Bombas, Productos, Repuestos",False,Title,Default Title,,,,,,,,3060.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,200010392,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
bomba-de-aceite-boxer-ct100-tec-genuine-bajaj,11.0.200010399 BOMBA DE ACEITE BOXER CT100 TEC GENUINE BAJAJ,,200010399,,,Producto,"Andina, Bombas, Productos, Repuestos",False,Title,Default Title,,,,,,,,3059.0,0.0,shopify,0.0,deny,manual,17950.0,,True,True,200010399,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
bomba-de-aceite-fz-16-crown-2,"11.0.200010400 BOMBA DE ACEITE FZ-16 ""CROWN""",,200010400,,,Producto,"Andina, Bombas, Productos, Repuestos",False,Title,Default Title,,,,,,,,3058.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,200010400,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
bobina-de-alta-rtr-180-varroc,"nan.200010365 BOBINA DE ALTA RTR-180 ""VARROC""",,200010365,,,Producto,"Andina, Productos, Repuestos",False,Title,Default Title,,,,,,,,3057.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,200010365,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
arbol-de-levas-pulsar-200ns-genuine-bajaj,5.0.200010188 ARBOL DE LEVAS PULSAR-200NS GENUINE BAJAJ,,200010188,,,Producto,"Andina, DE, Levas, Productos, Repuestos, Árboles de levas",False,Title,Default Title,,,,,,,,3056.0,0.0,shopify,0.0,deny,manual,69200.0,,True,True,200010188,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
bobina-de-alta-derecha-pulsar-200ns-genuine-bajaj,nan.200010372 BOBINA DE ALTA DERECHA PULSAR-200NS GENUINE BAJAJ,,200010372,,,Producto,"Andina, Productos, Repuestos",False,Title,Default Title,,,,,,,,3055.0,0.0,shopify,0.0,deny,manual,17500.0,,True,True,200010372,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
bobina-de-alta-izquierda-pulsar-200ns-genuine-bajaj,nan.200010371 BOBINA DE ALTA IZQUIERDA PULSAR-200NS GENUINE BAJAJ,,200010371,,,Producto,"Andina, Productos, Repuestos",False,Title,Default Title,,,,,,,,3054.0,0.0,shopify,0.0,deny,manual,36000.0,,True,True,200010371,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
bobina-de-alta-izquierda-pulsar-200ns-varroc,"nan.200010370 BOBINA DE ALTA IZQUIERDA PULSAR-200NS ""VARROC""",,200010370,,,Producto,"Andina, Productos, Repuestos",False,Title,Default Title,,,,,,,,3053.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,200010370,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
bandas-de-freno-traseras-pulsar-135-genuine-bajaj,nan.200010247 BANDAS DE FRENO TRASERAS PULSAR-135 GENUINE BAJAJ,,200010247,,,Producto,"Andina, Productos, Repuestos",False,Title,Default Title,,,,,,,,3052.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,200010247,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
banda-de-freno-delanteras-diam-130mm-tvs-100-sport-original-tvs,nan.200010251 BANDA DE FRENO DELANTERAS DIAM 130mm TVS-100 SPORT ORIGINAL TVS,,200010251,,,Producto,"Andina, Productos, Repuestos",False,Title,Default Title,,,,,,,,3051.0,0.0,shopify,0.0,deny,manual,11600.0,,True,True,200010251,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
bandas-de-freno-del-tras-diam-110mm-tvs-100-sport-original-tvs,nan.200010250 BANDAS DE FRENO DEL-TRAS DIAM 110mm TVS-100 SPORT ORIGINAL TVS,,200010250,,,Producto,"Andina, Productos, Repuestos",False,Title,Default Title,,,,,,,,3050.0,0.0,shopify,0.0,deny,manual,11400.0,,True,True,200010250,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
balinera-caja-derecha-eje-secundario-thriller-150-original-hero,8.0.200010224 BALINERA CAJA DERECHA EJE SECUNDARIO THRILLER-150 ORIGINAL HERO,,200010224,,,Producto,"Andina, Balinera, Balineras, Eje, Ejes Caja, Productos, Repuestos",False,Title,Default Title,,,,,,,,3049.0,0.0,shopify,19.0,deny,manual,23100.0,,True,True,200010224,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
arbol-de-levas-rtr-180-original-tvs,5.0.200010175 ARBOL DE LEVAS RTR-180 ORIGINAL TVS,,200010175,,,Producto,"Andina, DE, Levas, Productos, Repuestos, Árboles de levas",False,Title,Default Title,,,,,,,,3048.0,0.0,shopify,0.0,deny,manual,82500.0,,True,True,200010175,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
arbol-de-levas-eco-deluxe-original-hero,5.0.200010181 ARBOL DE LEVAS ECO DELUXE ORIGINAL HERO,,200010181,,,Producto,"Andina, DE, Levas, Productos, Repuestos, Árboles de levas",False,Title,Default Title,,,,,,,,3047.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,200010181,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
anillos-std-pulsar-135-genuine-bajaj,2.0.200010032 ANILLOS STD PULSAR-135 GENUINE BAJAJ,,200010032,,,Producto,"Andina, Anillo, Anillos, Productos, Repuestos",False,Title,Default Title,,,,,,,,3046.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,200010032,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
amortiguador-monoschock-pulsar-200ns-genuine-bajaj,nan.200010030 AMORTIGUADOR MONOSCHOCK PULSAR 200NS GENUINE BAJAJ,,200010030,,,Producto,"Andina, Productos, Repuestos",False,Title,Default Title,,,,,,,,3045.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,200010030,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
aguja-flotador-carburador-pulsar-200ns-genuine-bajaj,22.0.200010020 AGUJA FLOTADOR CARBURADOR PULSAR-200NS GENUINE BAJAJ,,200010020,,,Producto,"Andina, Carburadores, Productos, Repuestos",False,Title,Default Title,,,,,,,,3044.0,0.0,shopify,70.0,deny,manual,14300.0,,True,True,200010020,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
arbol-de-levas-pulsar-200ns-crown-1,"5.0.200010187 ARBOL DE LEVAS PULSAR-200NS ""CROWN""",,200010187,,,Producto,"Andina, DE, Levas, Productos, Repuestos, Árboles de levas",False,Title,Default Title,,,,,,,,3043.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,200010187,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
arbol-de-levas-pulsar-150ns-genuine-bajaj,5.0.200010186 ARBOL DE LEVAS PULSAR 150NS GENUINE BAJAJ,,200010186,,,Producto,"Andina, DE, Levas, Productos, Repuestos, Árboles de levas",False,Title,Default Title,,,,,,,,3042.0,0.0,shopify,0.0,deny,manual,61500.0,,True,True,200010186,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
reposapie-del-tras-cbf-150-unicorn-150-crown,"75.0.200012630 REPOSAPIE DEL/TRAS  CBF-150 -UNICORN 150-  ""CROWN""",,200012630,895.0,,Producto,"150, Andina, Cbf, Productos, Reposapie, Repuestos",True,Title,Default Title,,,,,,,,3041.0,0.0,shopify,721.0,deny,manual,11400.0,,True,True,200012630,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/200012630_fa76b6f9-d385-45a8-9bbb-8dcacf34343f.jpg?v=1752166653,1.0,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
kit-tijera-x-11-pcs-pulsar-200ns-crown,"nan.200012035 KIT TIJERA X 11 PCS PULSAR-200NS ""CROWN""",,200012035,,,Producto,"Andina, Kit, Productos, Repuestos, Tijera",False,Title,Default Title,,,,,,,,3040.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,200012035,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
kit-tijera-x-11-pcs-discover-125st-crown,"50.0.200012032 KIT TIJERA X 11 PCS DISCOVER-125ST ""CROWN""",,200012032,,,Producto,"Andina, Disco, Kit, Kit Discos, Productos, Repuestos, Tijera",False,Title,Default Title,,,,,,,,3039.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,200012032,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
valvula-escape-discover-125st-genuine-bajaj,"nan.200013211 VALVULA ESCAPE DISCOVER-125ST ""GENUINE BAJAJ""",,200013211,,,Producto,"Andina, Disco, Productos, Repuestos",False,Title,Default Title,,,,,,,,3038.0,0.0,shopify,0.0,deny,manual,11500.0,,True,True,200013211,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
valvula-admision-discover-125st-genuine-bajaj,"91.0.200013210 VALVULA ADMISION DISCOVER-125ST ""GENUINE BAJAJ""",,200013210,,,Producto,"Andina, Disco, Productos, Repuestos, Válvulas Plus",False,Title,Default Title,,,,,,,,3037.0,0.0,shopify,0.0,deny,manual,14400.0,,True,True,200013210,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
valvula-escape-pulsar-200ns-genuine-bajaj,"nan.200013209 VALVULA ESCAPE PULSAR-200NS ""GENUINE BAJAJ""",,200013209,,,Producto,"Andina, Productos, Repuestos",False,Title,Default Title,,,,,,,,3036.0,0.0,shopify,0.0,deny,manual,20200.0,,True,True,200013209,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
valvula-admision-pulsar-200ns-genuine-bajaj,"91.0.200013208 VALVULA ADMISION PULSAR-200NS ""GENUINE BAJAJ""",,200013208,,,Producto,"Andina, Productos, Repuestos, Válvulas Plus",False,Title,Default Title,,,,,,,,3035.0,0.0,shopify,0.0,deny,manual,13900.0,,True,True,200013208,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
valvula-admision-escape-libero-110-crown-2,"91.0.200013207 VALVULA ADMISION/ESCAPE  LIBERO-110 ""CROWN""",,200013207,1052.0,,Producto,"110, Andina, Libero, Productos, Repuestos, Válvulas Plus",True,Title,Default Title,,,,,,,,3034.0,0.0,shopify,224.0,deny,manual,9200.0,,True,True,200013207,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/200013207_c5154384-f021-4809-b1e9-af5a5e5eacd3.jpg?v=1752166657,1.0,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
valvula-escape-discover-100m-genuine-bajaj-1,"nan.200013206 VALVULA ESCAPE DISCOVER-100M ""GENUINE BAJAJ""",,200013206,,,Producto,"Andina, Disco, Productos, Repuestos",False,Title,Default Title,,,,,,,,3033.0,0.0,shopify,0.0,deny,manual,19100.0,,True,True,200013206,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
valvula-admision-escape-pulsar-180-ii-crown-1,"91.0.200013205 VALVULA ADMISION/ESCAPE  PULSAR-180 II  ""CROWN""",,200013205,,,Producto,"Andina, Productos, Repuestos, Válvulas Plus",False,Title,Default Title,,,,,,,,3032.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,200013205,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
valvula-admision-discover-100m-genuine-bajaj-1,"91.0.200013204 VALVULA ADMISION  DISCOVER-100M ""GENUINE BAJAJ""",,200013204,,,Producto,"Andina, Disco, Productos, Repuestos, Válvulas Plus",False,Title,Default Title,,,,,,,,3031.0,0.0,shopify,0.0,deny,manual,9500.0,,True,True,200013204,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
valvula-escape-pulsar-150ns-genuine-bajaj,"nan.200013203 VALVULA ESCAPE PULSAR-150NS ""GENUINE BAJAJ""",,200013203,,,Producto,"Andina, Productos, Repuestos",False,Title,Default Title,,,,,,,,3030.0,0.0,shopify,0.0,deny,manual,17900.0,,True,True,200013203,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
valvula-admision-pulsar-150ns-genuine-bajaj,"91.0.200013202 VALVULA ADMISION PULSAR-150NS ""GENUINE BAJAJ""",,200013202,,,Producto,"Andina, Productos, Repuestos, Válvulas Plus",False,Title,Default Title,,,,,,,,3029.0,0.0,shopify,0.0,deny,manual,15500.0,,True,True,200013202,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
valvula-escape-pulsar-135-genuine-bajaj-1,"nan.200013201 VALVULA ESCAPE  PULSAR-135 ""GENUINE BAJAJ""",,200013201,,,Producto,"Andina, Productos, Repuestos",False,Title,Default Title,,,,,,,,3028.0,0.0,shopify,0.0,deny,manual,15500.0,,True,True,200013201,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
valvula-admision-pulsar-135-genuine-bajaj-1,"91.0.200013200 VALVULA ADMISION  PULSAR-135 ""GENUINE BAJAJ""",,200013200,,,Producto,"Andina, Productos, Repuestos, Válvulas Plus",False,Title,Default Title,,,,,,,,3027.0,0.0,shopify,0.0,deny,manual,12800.0,,True,True,200013200,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
unidad-control-de-luces-pulsar-200ns-f-i-genuine-bajaj,"nan.200013102 UNIDAD CONTROL DE LUCES PULSAR-200NS F.I ""GENUINE BAJAJ""",,200013102,,,Producto,"Andina, Productos, Repuestos",False,Title,Default Title,,,,,,,,3026.0,0.0,shopify,0.0,deny,manual,51500.0,,True,True,200013102,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
unidad-control-de-luces-pulsar-135-genuine-bajaj-1,"nan.200013101 UNIDAD CONTROL DE LUCES PULSAR-135 ""GENUINE BAJAJ""",,200013101,,,Producto,"Andina, Productos, Repuestos",False,Title,Default Title,,,,,,,,3025.0,0.0,shopify,0.0,deny,manual,29000.0,,True,True,200013101,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
termostato-pulsar-200ns-genuine-bajaj,"nan.200013080 TERMOSTATO  PULSAR-200NS ""GENUINE BAJAJ""",,200013080,,,Producto,"Andina, Productos, Repuestos",False,Title,Default Title,,,,,,,,3024.0,0.0,shopify,0.0,deny,manual,29400.0,,True,True,200013080,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
tensor-hidraulico-negro-discover-125st-125-pulsar-135-discover-100-genuine-bajaj,"89.0.200013053 TENSOR HIDRAULICO NEGRO  DISCOVER-125ST/125+/PULSAR-135/ DISCOVER-100 ""GENUINE BAJAJ""",,200013053,,,Producto,"Andina, Disco, Productos, Repuestos, Tensor, Tensor Hidráulico",False,Title,Default Title,,,,,,,,3023.0,0.0,shopify,0.0,deny,manual,18500.0,,True,True,200013053,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
tensor-hidraulico-pulsar-200ns-180-ug-genuine-bajaj,"89.0.200013052 TENSOR HIDRAULICO  PULSAR-200NS/180 UG ""GENUINE BAJAJ""",,200013052,,,Producto,"Andina, Productos, Repuestos, Tensor, Tensor Hidráulico",False,Title,Default Title,,,,,,,,3022.0,0.0,shopify,0.0,deny,manual,20600.0,,True,True,200013052,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
tensor-hidraulico-gris-pulsar-135-bm-150-genuine-bajaj,"89.0.200013051 TENSOR HIDRAULICO GRIS  PULSAR-135/BM-150 ""GENUINE BAJAJ""",,200013051,,,Producto,"Andina, Productos, Repuestos, Tensor, Tensor Hidráulico",False,Title,Default Title,,,,,,,,3021.0,0.0,shopify,0.0,deny,manual,19200.0,,True,True,200013051,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
tensor-hidraulico-boxer-ct100-tec-genuine-bajaj,"89.0.200013050 TENSOR HIDRAULICO BOXER-CT100 TEC ""GENUINE BAJAJ""",,200013050,,,Producto,"Andina, Productos, Repuestos, Tensor, Tensor Hidráulico",False,Title,Default Title,,,,,,,,3020.0,0.0,shopify,0.0,deny,manual,9500.0,,True,True,200013050,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
tapa-radiador-metalica-pulsar-200ns-genuine-bajaj,"nan.200012950 TAPA RADIADOR METALICA PULSAR-200NS ""GENUINE BAJAJ""",,200012950,,,Producto,"Andina, Productos, Repuestos, Tapa",False,Title,Default Title,,,,,,,,3019.0,0.0,shopify,0.0,deny,manual,18500.0,,True,True,200012950,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
sensor-velocidad-con-cable-pulsar-180-v-2009-crown,"82.0.200012790 SENSOR VELOCIDAD CON CABLE PULSAR 180 V 2009 ""CROWN""",,200012790,952.0,,Producto,"180, Andina, Productos, Pulsar, Repuestos, Sensor Velocidad, V",True,Title,Default Title,,,,,,,,3018.0,0.0,shopify,70.0,deny,manual,14300.0,,True,True,200012790,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/200012790_c2fdf496-18e7-47d3-bd32-97c4653658ee.jpg?v=1752166667,1.0,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
sensor-de-temperatura-pulsar-200ns-genuine-bajaj,"nan.200012781 SENSOR DE TEMPERATURA PULSAR-200NS ""GENUINE BAJAJ""",,200012781,,,Producto,"Andina, Productos, Repuestos",False,Title,Default Title,,,,,,,,3017.0,0.0,shopify,0.0,deny,manual,20900.0,,True,True,200012781,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
sensor-de-temperatura-pulsar-135-genuine-bajaj,"nan.200012780 SENSOR DE TEMPERATURA PULSAR-135 ""GENUINE BAJAJ""",,200012780,,,Producto,"Andina, Productos, Repuestos",False,Title,Default Title,,,,,,,,3016.0,0.0,shopify,0.0,deny,manual,8600.0,,True,True,200012780,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
sellos-de-valvula-pulsar-135-180ii-discover-125st-genuine-bajaj,"81.0.200012773 SELLOS DE VALVULA  PULSAR-135/180II/DISCOVER-125ST ""GENUINE BAJAJ""",,200012773,,,Producto,"Andina, Disco, Productos, Repuestos, Sello, Sellos Válvula",False,Title,Default Title,,,,,,,,3015.0,0.0,shopify,0.0,deny,manual,2800.0,,True,True,200012773,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
sellos-de-valvula-boxer-ct100-tec-s1d-ktec-ug-genuine-bajaj,"81.0.200012772 SELLOS DE VALVULA  BOXER-CT100 TEC/S1D/KTEC/UG ""GENUINE BAJAJ""",,200012772,,,Producto,"Andina, Productos, Repuestos, Sello, Sellos Válvula",False,Title,Default Title,,,,,,,,3014.0,0.0,shopify,0.0,deny,manual,2250.0,,True,True,200012772,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
sellos-de-valvula-cbf-150-cbz-160-cbf-125-storm-original-hero,"81.0.200012771 SELLOS DE VALVULA  CBF-150/CBZ-160/CBF-125/STORM ""ORIGINAL HERO""",,200012771,,,Producto,"Andina, Productos, Repuestos, Sello, Sellos Válvula",False,Title,Default Title,,,,,,,,3013.0,0.0,shopify,0.0,deny,manual,4800.0,,True,True,200012771,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
sellos-de-valvula-eco-100-eco-deluxe-splendor-wave-100-biz-100-original-hero,"81.0.200012770 SELLOS DE VALVULA  ECO-100/ECO-DELUXE/SPLENDOR/WAVE-100/BIZ-100 ""ORIGINAL HERO""",,200012770,,,Producto,"Andina, Productos, Repuestos, Sello, Sellos Válvula",False,Title,Default Title,,,,,,,,3012.0,0.0,shopify,0.0,deny,manual,3900.0,,True,True,200012770,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
reten-30-42-4-5-eco-deluxe-starter-original-hero,"76.0.200012740 RETEN 30-42-4.5 ECO DELUXE STARTER ""ORIGINAL HERO""",,200012740,,,Producto,"Andina, Productos, Repuestos, Retenes",False,Title,Default Title,,,,,,,,3011.0,0.0,shopify,0.0,deny,manual,4380.0,,True,True,200012740,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
reten-22-32-5-5-boxer-ct100-tec-genuine-bajaj,"76.0.200012728 RETEN 22-32-5,5  BOXER CT100 TEC ""GENUINE BAJAJ""",,200012728,,,Producto,"Andina, Productos, Repuestos, Retenes",False,Title,Default Title,,,,,,,,3010.0,0.0,shopify,0.0,deny,manual,1500.0,,True,True,200012728,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
reten-18-9-30-5-splendor-original-hero,"76.0.200012724 RETEN 18.9-30-5  SPLENDOR ""ORIGINAL HERO""",,200012724,,,Producto,"Andina, Productos, Repuestos, Retenes",False,Title,Default Title,,,,,,,,3009.0,0.0,shopify,0.0,deny,manual,2100.0,,True,True,200012724,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
reten-18-9-28-5-nxg-original-hero,"76.0.200012723 RETEN 18.9-28-5 NXG ""ORIGINAL HERO""",,200012723,,,Producto,"Andina, Productos, Repuestos, Retenes",False,Title,Default Title,,,,,,,,3008.0,0.0,shopify,0.0,deny,manual,2800.0,,True,True,200012723,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
reten-17-29-5-splendor-original-hero,"76.0.200012720 RETEN 17-29-5  SPLENDOR ""ORIGINAL HERO""",,200012720,,,Producto,"Andina, Productos, Repuestos, Retenes",False,Title,Default Title,,,,,,,,3007.0,0.0,shopify,0.0,deny,manual,2800.0,,True,True,200012720,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
reten-12-22-9-pulsar-135-genuine-bajaj,"76.0.200012712 RETEN 12-22-9 PULSAR-135 ""GENUINE BAJAJ""",,200012712,,,Producto,"Andina, Productos, Repuestos, Retenes",False,Title,Default Title,,,,,,,,3006.0,0.0,shopify,0.0,deny,manual,2600.0,,True,True,200012712,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
reten-11-6-24-10-eco-deluxe-original-hero,"76.0.200012710 RETEN 11.6-24-10  ECO-DELUXE ""ORIGINAL HERO""",,200012710,,,Producto,"Andina, Productos, Repuestos, Retenes",False,Title,Default Title,,,,,,,,3005.0,0.0,shopify,0.0,deny,manual,3100.0,,True,True,200012710,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
resorte-telescopico-eco-deluxe-original-hero-1,"nan.200012680 RESORTE TELESCOPICO ECO DELUXE ""ORIGINAL HERO""",,200012680,,,Producto,"Andina, Productos, Repuestos",False,Title,Default Title,,,,,,,,3004.0,0.0,shopify,0.0,deny,manual,9600.0,,True,True,200012680,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
resorte-crank-pulsar-135-genuine-bajaj-1,"nan.200012657 RESORTE CRANK PULSAR-135 ""GENUINE BAJAJ""",,200012657,,,Producto,"Andina, Productos, Repuestos",False,Title,Default Title,,,,,,,,3003.0,0.0,shopify,0.0,deny,manual,2650.0,,True,True,200012657,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
resorte-crank-boxer-ct100-tec-genuine-bajaj,"nan.200012656 RESORTE CRANK BOXER CT100 TEC ""GENUINE BAJAJ""",,200012656,,,Producto,"Andina, Productos, Repuestos",False,Title,Default Title,,,,,,,,3002.0,0.0,shopify,0.0,deny,manual,2200.0,,True,True,200012656,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
resorte-crank-eco-deluxe-eco-100-splendor-nxg-original-hero,"nan.200012655 RESORTE CRANK ECO DELUXE/ECO-100+/SPLENDOR-NXG ""ORIGINAL HERO""",,200012655,,,Producto,"Andina, Productos, Repuestos",False,Title,Default Title,,,,,,,,3001.0,0.0,shopify,0.0,deny,manual,5900.0,,True,True,200012655,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
