Handle,Codigo,Title,Grupo,Body (HTML),Vendor,Product Category,Type,Tags,Tags Formula,Tags v2,Formula,Tags v3,Formula.1,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Colombia,Price / Colombia,Compare At Price / Colombia,Status,Title_Final,Observacion
kit-biela-wave-110-crown,800800041.0,"KIT BIELA ""CROWN"" WAVE-110",66,,800800041.0,,Producto,"KIT BIELAS, WAVE-110","KIT BIELAS, WAVE-110",KIT BIELAS,KIT BIELAS,WAVE-110,WAVE-110,True,Title,Default Title,,,,,,,,800800041.0,0.0,shopify,168.0,deny,manual,28600.0,,True,True,800800041.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800800041.jpg?v=1753257046,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"066.004.KIT BIELA ""CROWN"" WAVE-110",
kit-biela-ybr-125-crown-1,800800096.0,"KIT BIELA ""CROWN"" YBR-125/XTZ-125/LIBERO-125",66,,800800096.0,,Producto,"KIT BIELAS, YBR-125, XTZ-125 
LIBERO-125","KIT BIELAS, YBR-125, XTZ-125 
LIBERO-125",KIT BIELAS,KIT BIELAS,"YBR-125, XTZ-125 
LIBERO-125","YBR-125 / XTZ-125 
LIBERO-125",True,Title,Default Title,,,,,,,,800800096.0,0.0,shopify,139.0,deny,manual,36850.0,,True,True,800800096.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800800096.jpg?v=1753256936,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"066.026.KIT BIELA ""CROWN"" YBR-125/XTZ-125/LIBERO-125",
kit-biela-rtr-180-apache-crown,800800061.0,KIT BIELA RTR-180 APACHE,66,,800800061.0,,Producto,"KIT BIELAS, RTR-180 APACHE","KIT BIELAS, RTR-180 APACHE",KIT BIELAS,KIT BIELAS,RTR-180 APACHE,RTR-180 APACHE,True,Title,Default Title,,,,,,,,800800061.0,0.0,shopify,146.0,deny,manual,37900.0,,True,True,800800061.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800800061.jpg?v=1753256227,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,066.010.KIT BIELA RTR-180 APACHE,
kit-biela-xr-250-crown,800800042.0,KIT BIELA X 5 PCS XR-250,66,,800800042.0,,Producto,"KIT BIELAS, XR-250","KIT BIELAS, XR-250",KIT BIELAS,KIT BIELAS,XR-250,XR-250,True,Title,Default Title,,,,,,,,800800042.0,0.0,shopify,28.0,deny,manual,55400.0,,True,True,800800042.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800800042.jpg?v=1753256220,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,066.005.KIT BIELA X 5 PCS XR-250,
kit-cilindro-cd-100-crown,801000070.0,"KIT CILINDRO ""CROWN"" ECODELUXE/ECO100+/SPLENDOR/NXG/C-100 WAVE",67,,801000070.0,,Producto,"KIT CILINDROS, ECODELUXE, ECO100+, ECO100, SPLENDOR+, SPLENDOR, NXG, CD100 SLEEK, C-100 WAVE","KIT CILINDROS, ECODELUXE, ECO100+, ECO100, SPLENDOR+, SPLENDOR, NXG, CD100 SLEEK, C-100 WAVE",KIT CILINDROS,KIT CILINDROS,"ECODELUXE, ECO100+, ECO100, SPLENDOR+, SPLENDOR, NXG, CD100 SLEEK, C-100 WAVE",ECODELUXE/ECO100+/ECO100/SPLENDOR+/SPLENDOR/NXG/CD100 SLEEK/C-100 WAVE,True,Title,Default Title,,,,,,,,801000070.0,0.0,shopify,181.0,deny,manual,71800.0,,True,True,801000070.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/801000070.1.jpg?v=1753257596,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"067.009.KIT CILINDRO ""CROWN"" ECODELUXE/ECO100+/SPLENDOR/NXG/C-100 WAVE",
kit-cilindro-rtr-180-apache-crown,801000162.0,"KIT CILINDRO ""CROWN"" RTR-180 APACHE",67,,801000162.0,,Producto,"KIT CILINDROS, RTR-180 APACHE","KIT CILINDROS, RTR-180 APACHE",KIT CILINDROS,KIT CILINDROS,RTR-180 APACHE,RTR-180 APACHE,True,Title,Default Title,,,,,,,,801000162.0,0.0,shopify,39.0,deny,manual,116300.0,,True,True,801000162.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/801000162.1.jpg?v=1753256339,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"067.029.KIT CILINDRO ""CROWN"" RTR-180 APACHE",
kit-cilindro-agility-125-crown-1,801000040.0,"KIT CILINDRO (COLOR GRIS) ""CROWN"" AGILITY-125",67,,801000040.0,,Producto,"KIT CILINDROS, AGILITY-125","KIT CILINDROS, AGILITY-125",KIT CILINDROS,KIT CILINDROS,AGILITY-125,AGILITY-125,True,Title,Default Title,,,,,,,,801000040.0,0.0,shopify,0.0,deny,manual,84900.0,,True,True,801000040.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/801000040.1.jpg?v=1753257244,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"067.007.KIT CILINDRO (COLOR GRIS) ""CROWN"" AGILITY-125",
kit-cilindro-akt-125w-flex-cyclone-crown,801000005.0,"KIT CILINDRO (COLOR GRIS) ""CROWN"" AKT-125 FLEX CYCLONE 2014 HASTA 2025",67,,801000005.0,,Producto,"KIT CILINDROS, AKT-125 FLEX CYCLONE MODELO 2014 HASTA 2025","KIT CILINDROS, AKT-125 FLEX CYCLONE MODELO 2014 HASTA 2025",KIT CILINDROS,KIT CILINDROS,AKT-125 FLEX CYCLONE MODELO 2014 HASTA 2025,AKT-125 FLEX CYCLONE MODELO 2014 HASTA 2025,True,Title,Default Title,,,,,,,,801000005.0,0.0,shopify,85.0,deny,manual,100500.0,,True,True,801000005.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/801000005.1.jpg?v=1753256218,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"067.004.KIT CILINDRO (COLOR GRIS) ""CROWN"" AKT-125 FLEX CYCLONE 2014 HASTA 2025",
kit-cilindro-bws-125-crown,801000133.0,"KIT CILINDRO (COLOR GRIS) ""CROWN"" BWS-125",67,,801000133.0,,Producto,KIT CILINDROS,", ",,,,,True,Title,Default Title,,,,,,,,801000133.0,0.0,shopify,0.0,deny,manual,99700.0,,True,True,801000133.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/801000133.1.jpg?v=1753257584,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"067.024.KIT CILINDRO (COLOR GRIS) ""CROWN"" BWS-125",
kit-cilindro-fd-125-best-crown-1,801000143.0,"KIT CILINDRO (COLOR GRIS) ""CROWN"" FD-125 BEST",67,,801000143.0,,Producto,"KIT CILINDROS, FD-125 BEST","KIT CILINDROS, FD-125 BEST",KIT CILINDROS,KIT CILINDROS,FD-125 BEST,FD-125 BEST,True,Title,Default Title,,,,,,,,801000143.0,0.0,shopify,0.0,deny,manual,107300.0,,True,True,801000143.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/801000143.1.jpg?v=1753257038,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"067.027.KIT CILINDRO (COLOR GRIS) ""CROWN"" FD-125 BEST",
kit-cilindro-nxr-125-bros-crown-1,801000080.0,"KIT CILINDRO (COLOR GRIS) ""CROWN"" NXR-125 BROS",67,,801000080.0,,Producto,KIT CILINDROS,", ",,,,,True,Title,Default Title,,,,,,,,801000080.0,0.0,shopify,0.0,deny,manual,92000.0,,True,True,801000080.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/801000080.1.jpg?v=1753257241,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"067.014.KIT CILINDRO (COLOR GRIS) ""CROWN"" NXR-125 BROS",
kit-cilindro-storm-125-crown-1,801000081.0,"KIT CILINDRO (COLOR GRIS) ""CROWN"" STORM-125/CB-125E",67,,801000081.0,,Producto,"KIT CILINDROS, STORM-125, CB-125E","KIT CILINDROS, STORM-125, CB-125E",KIT CILINDROS,KIT CILINDROS,"STORM-125, CB-125E",STORM-125/CB-125E,True,Title,Default Title,,,,,,,,801000081.0,0.0,shopify,25.0,deny,manual,106500.0,,True,True,801000081.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/801000081.1.jpg?v=1753257237,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"067.015.KIT CILINDRO (COLOR GRIS) ""CROWN"" STORM-125/CB-125E",
kit-cilindro-akt-150tt-mv-crown,801000010.0,"KIT CILINDRO (COLOR GRIS)""CROWN"" AKT-150TT-MV (PASADOR 15MM)",67,,801000010.0,,Producto,"KIT CILINDROS, AKT-150TT-MV (PASADOR 15MM)","KIT CILINDROS, AKT-150TT-MV (PASADOR 15MM)",KIT CILINDROS,KIT CILINDROS,AKT-150TT-MV (PASADOR 15MM),AKT-150TT-MV (PASADOR 15MM),True,Title,Default Title,,,,,,,,801000010.0,0.0,shopify,124.0,deny,manual,99600.0,,True,True,801000010.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/801000010.1.jpg?v=1753257247,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"067.005.KIT CILINDRO (COLOR GRIS)""CROWN"" AKT-150TT-MV (PASADOR 15MM)",
kit-cilindro-akt-110-crown,801000001.0,"KIT CILINDRO (COLOR NEGRO) ""CROWN"" AKT-110/ACTIVE-110",67,,801000001.0,,Producto,"KIT CILINDROS, AKT-110, ACTIVE-110","KIT CILINDROS, AKT-110, ACTIVE-110",KIT CILINDROS,KIT CILINDROS,"AKT-110, ACTIVE-110",AKT-110 / ACTIVE-110,True,Title,Default Title,,,,,,,,801000001.0,0.0,shopify,0.0,deny,manual,76000.0,,True,True,801000001.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/801000001.1.jpg?v=1753257599,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"067.001.KIT CILINDRO (COLOR NEGRO) ""CROWN"" AKT-110/ACTIVE-110",
kit-cilindro-akt-150ttr-crown-1,801000011.0,"KIT CILINDRO (COLOR NEGRO) ""CROWN"" AKT-150TTR/150 NE (PASADOR 13 MM)",67,,801000011.0,,Producto,"KIT CILINDROS, AKT-150TTR, 150 NE (PASADOR 13 MM)","KIT CILINDROS, AKT-150TTR, 150 NE (PASADOR 13 MM)",KIT CILINDROS,KIT CILINDROS,"AKT-150TTR, 150 NE (PASADOR 13 MM)",AKT-150TTR/150 NE (PASADOR 13 MM),True,Title,Default Title,,,,,,,,801000011.0,0.0,shopify,57.0,deny,manual,93750.0,,True,True,801000011.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/801000011.1.jpg?v=1753257432,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"067.006.KIT CILINDRO (COLOR NEGRO) ""CROWN"" AKT-150TTR/150 NE (PASADOR 13 MM)",
kit-cilindro-ax-100-crown-1,801000142.0,"KIT CILINDRO (COLOR NEGRO) ""CROWN"" AX-100/AK-100",67,,801000142.0,,Producto,"KIT CILINDROS, AX-100, AK-100","KIT CILINDROS, AX-100, AK-100",KIT CILINDROS,KIT CILINDROS,"AX-100, AK-100",AX-100 / AK-100,True,Title,Default Title,,,,,,,,801000142.0,0.0,shopify,46.0,deny,manual,110000.0,,True,True,801000142.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/801000142.1.jpg?v=1753256426,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"067.026.KIT CILINDRO (COLOR NEGRO) ""CROWN"" AX-100/AK-100",
kit-cilindro-boxer-crown,801000060.0,"KIT CILINDRO (COLOR NEGRO) ""CROWN"" BOXER CT100 TEC/BOXER CT S1D/BOXER BM100/PLATINO",67,,801000060.0,,Producto,"KIT CILINDROS, BOXER CT100 TEC, BOXER CT S1D, BOXER BM100, PLATINO","KIT CILINDROS, BOXER CT100 TEC, BOXER CT S1D, BOXER BM100, PLATINO",KIT CILINDROS,KIT CILINDROS,"BOXER CT100 TEC, BOXER CT S1D, BOXER BM100, PLATINO",BOXER CT100 TEC/BOXER CT S1D/BOXER BM100/PLATINO,True,Title,Default Title,,,,,,,,801000060.0,0.0,shopify,55.0,deny,manual,75100.0,,True,True,801000060.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/801000060.1.jpg?v=1753257577,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"067.008.KIT CILINDRO (COLOR NEGRO) ""CROWN"" BOXER CT100 TEC/BOXER CT S1D/BOXER BM100/PLATINO",
kit-cilindro-c-90-cwr-crown-1,801000082.0,"KIT CILINDRO (COLOR NEGRO) ""CROWN"" C-90 CWR",67,,801000082.0,,Producto,"KIT CILINDROS, C-90 CWR","KIT CILINDROS, C-90 CWR",KIT CILINDROS,KIT CILINDROS,C-90 CWR,C-90 CWR,True,Title,Default Title,,,,,,,,801000082.0,0.0,shopify,47.0,deny,manual,68800.0,,True,True,801000082.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/801000082.1.jpg?v=1753257041,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"067.016.KIT CILINDRO (COLOR NEGRO) ""CROWN"" C-90 CWR",
kit-cilindro-cb-110-crown-1,801000071.0,"KIT CILINDRO (COLOR NEGRO) ""CROWN"" CB-110/DREAM NEO",67,,801000071.0,,Producto,"KIT CILINDROS, CB-110, DREAM NEO","KIT CILINDROS, CB-110, DREAM NEO",KIT CILINDROS,KIT CILINDROS,"CB-110, DREAM NEO",CB-110/DREAM NEO,True,Title,Default Title,,,,,,,,801000071.0,0.0,shopify,216.0,deny,manual,86800.0,,True,True,801000071.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/801000071.1.jpg?v=1753257593,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"067.010.KIT CILINDRO (COLOR NEGRO) ""CROWN"" CB-110/DREAM NEO",
kit-cilindro-cb-125f-crown,801000075.0,"KIT CILINDRO (COLOR NEGRO) ""CROWN"" CB-125F",67,,801000075.0,,Producto,"KIT CILINDROS, CB-125F","KIT CILINDROS, CB-125F",KIT CILINDROS,KIT CILINDROS,CB-125F,CB-125F,True,Title,Default Title,,,,,,,,801000075.0,0.0,shopify,103.0,deny,manual,96500.0,,True,True,801000075.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/801000075.1.jpg?v=1753256446,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"067.013.KIT CILINDRO (COLOR NEGRO) ""CROWN"" CB-125F",
kit-cilindro-cbf-125-crown-1,801000072.0,"KIT CILINDRO (COLOR NEGRO) ""CROWN"" CBF-125/XR125 DE CADENILLA/CB-125 POWER SPORT/MRX-125",67,,801000072.0,,Producto,"KIT CILINDROS, CBF-125, XR125 DE CADENILLA, CB-125 POWER SPORT, MRX-125","KIT CILINDROS, CBF-125, XR125 DE CADENILLA, CB-125 POWER SPORT, MRX-125",KIT CILINDROS,KIT CILINDROS,"CBF-125, XR125 DE CADENILLA, CB-125 POWER SPORT, MRX-125",CBF-125/XR125 DE CADENILLA/CB-125 POWER SPORT/MRX-125,True,Title,Default Title,,,,,,,,801000072.0,0.0,shopify,0.0,deny,manual,99300.0,,True,True,801000072.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/801000072-2.jpg?v=1753257591,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"067.011.KIT CILINDRO (COLOR NEGRO) ""CROWN"" CBF-125/XR125 DE CADENILLA/CB-125 POWER SPORT/MRX-125",
kit-cilindro-cbf-150-crown-1,801000073.0,"KIT CILINDRO (COLOR NEGRO) ""CROWN"" CBF-150/INVICTA/XR-150L/MRX-150",67,,801000073.0,,Producto,"KIT CILINDROS, CBF-150, INVICTA, XR-150L, MRX-150","KIT CILINDROS, CBF-150, INVICTA, XR-150L, MRX-150",KIT CILINDROS,KIT CILINDROS,"CBF-150, INVICTA, XR-150L, MRX-150",CBF-150/INVICTA/XR-150L/MRX-150,True,Title,Default Title,,,,,,,,801000073.0,0.0,shopify,0.0,deny,manual,100500.0,,True,True,801000073.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/801000073.1.jpg?v=1753257587,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"067.012.KIT CILINDRO (COLOR NEGRO) ""CROWN"" CBF-150/INVICTA/XR-150L/MRX-150",
kit-cilindro-crypton-115fi-crown,801000124.0,"KIT CILINDRO (COLOR NEGRO) ""CROWN"" CRYPTON-115FI",67,,801000124.0,,Producto,"KIT CILINDROS, CRYPTON-115FI","KIT CILINDROS, CRYPTON-115FI",KIT CILINDROS,KIT CILINDROS,CRYPTON-115FI,CRYPTON-115FI,True,Title,Default Title,,,,,,,,801000124.0,0.0,shopify,17.0,deny,manual,102200.0,,True,True,801000124.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/801000124.1.jpg?v=1753256443,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"067.022.KIT CILINDRO (COLOR NEGRO) ""CROWN"" CRYPTON-115FI",
kit-cilindro-discover-100m-4-valvulas-crown,801000096.0,"KIT CILINDRO (COLOR NEGRO) ""CROWN"" DISCOVER-100M (4 VALVULAS)/DISCOVER 110",67,,801000096.0,,Producto,"KIT CILINDROS, DISCOVER-100M (4 VALVULAS), DISCOVER 110","KIT CILINDROS, DISCOVER-100M (4 VALVULAS), DISCOVER 110",KIT CILINDROS,KIT CILINDROS,"DISCOVER-100M (4 VALVULAS), DISCOVER 110",DISCOVER-100M (4 VALVULAS) / DISCOVER 110,True,Title,Default Title,,,,,,,,801000096.0,0.0,shopify,0.0,deny,manual,111500.0,,True,True,801000096.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/801000096.2.jpg?v=1753256433,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"067.018.KIT CILINDRO (COLOR NEGRO) ""CROWN"" DISCOVER-100M (4 VALVULAS)/DISCOVER 110",
kit-cilindro-discover-100s-crown,801000095.0,"KIT CILINDRO (COLOR NEGRO) ""CROWN"" DISCOVER-100S",67,,801000095.0,,Producto,"KIT CILINDROS, DISCOVER-100S","KIT CILINDROS, DISCOVER-100S",KIT CILINDROS,KIT CILINDROS,DISCOVER-100S,DISCOVER-100S,True,Title,Default Title,,,,,,,,801000095.0,0.0,shopify,10.0,deny,manual,100400.0,,True,True,801000095.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/801000095.1.jpg?v=1753256439,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"067.017.KIT CILINDRO (COLOR NEGRO) ""CROWN"" DISCOVER-100S",
kit-cilindro-discover-125st-crown,801000098.0,"KIT CILINDRO (COLOR NEGRO) ""CROWN"" DISCOVER-125 ST",67,,801000098.0,,Producto,"KIT CILINDROS, DISCOVER-125 ST","KIT CILINDROS, DISCOVER-125 ST",KIT CILINDROS,KIT CILINDROS,DISCOVER-125 ST,DISCOVER-125 ST,True,Title,Default Title,,,,,,,,801000098.0,0.0,shopify,45.0,deny,manual,113200.0,,True,True,801000098.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/801000098.1.jpg?v=1753256430,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"067.019.KIT CILINDRO (COLOR NEGRO) ""CROWN"" DISCOVER-125 ST",
kit-cilindro-fz-2-0-crown,801000134.0,"KIT CILINDRO (COLOR NEGRO) ""CROWN"" FZ 2.0",67,,801000134.0,,Producto,"KIT CILINDROS, FZ 2.0","KIT CILINDROS, FZ 2.0",KIT CILINDROS,KIT CILINDROS,FZ 2.0,FZ 2.0,True,Title,Default Title,,,,,,,,801000134.0,0.0,shopify,7.0,deny,manual,114900.0,,True,True,801000134.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/801000134.1.jpg?v=1753256436,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"067.025.KIT CILINDRO (COLOR NEGRO) ""CROWN"" FZ 2.0",
kit-cilindro-fz-16-crown-1,801000129.0,"KIT CILINDRO (COLOR NEGRO) ""CROWN"" FZ-16/SZR-160",67,,801000129.0,,Producto,"KIT CILINDROS, FZ-16, SZR-160","KIT CILINDROS, FZ-16, SZR-160",KIT CILINDROS,KIT CILINDROS,"FZ-16, SZR-160",FZ-16/SZR-160,True,Title,Default Title,,,,,,,,801000129.0,0.0,shopify,26.0,deny,manual,114600.0,,True,True,801000129.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/801000129.1.jpg?v=1753257234,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"067.023.KIT CILINDRO (COLOR NEGRO) ""CROWN"" FZ-16/SZR-160",
kit-cilindro-akt-125ne-crown-1,801000004.0,"KIT CILINDRO (COLOR NEGRO) ""CROWN"" NKDR-125/TTR-125/EVO NE/CR4/R3 (PASADOR 13MM)",67,,801000004.0,,Producto,"KIT CILINDROS, NKDR-125, TTR-125, EVO NE, CR4, R3 (PASADOR 13MM)","KIT CILINDROS, NKDR-125, TTR-125, EVO NE, CR4, R3 (PASADOR 13MM)",KIT CILINDROS,KIT CILINDROS,"NKDR-125, TTR-125, EVO NE, CR4, R3 (PASADOR 13MM)",NKDR-125/TTR-125/EVO NE/CR4/R3 (PASADOR 13MM),True,Title,Default Title,,,,,,,,801000004.0,0.0,shopify,21.0,deny,manual,93400.0,,True,True,801000004.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/801000004.1.jpg?v=1753257249,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"067.003.KIT CILINDRO (COLOR NEGRO) ""CROWN"" NKDR-125/TTR-125/EVO NE/CR4/R3 (PASADOR 13MM)",
kit-cilindro-pulsar-135-ls-crown-1,801000110.0,"KIT CILINDRO (COLOR NEGRO) ""CROWN"" PULSAR-135",67,,801000110.0,,Producto,"KIT CILINDROS, PULSAR-135","KIT CILINDROS, PULSAR-135",KIT CILINDROS,KIT CILINDROS,PULSAR-135,PULSAR-135,True,Title,Default Title,,,,,,,,801000110.0,0.0,shopify,8.0,deny,manual,97200.0,,True,True,8010000110.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/801000110.1.jpg?v=1753256933,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"067.020.KIT CILINDRO (COLOR NEGRO) ""CROWN"" PULSAR-135",
kit-cilindro-pulsar-200ns-crown,801000112.0,"KIT CILINDRO (COLOR NEGRO) ""CROWN"" PULSAR-200NS",67,,801000112.0,,Producto,"KIT CILINDROS, PULSAR-200NS","KIT CILINDROS, PULSAR-200NS",KIT CILINDROS,KIT CILINDROS,PULSAR-200NS,PULSAR-200NS,True,Title,Default Title,,,,,,,,801000112.0,0.0,shopify,45.0,deny,manual,125400.0,,True,True,801000112.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/801000112.1.jpg?v=1753256786,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"067.021.KIT CILINDRO (COLOR NEGRO) ""CROWN"" PULSAR-200NS",
kit-cilindro-tvs-100-sport-crown-1,801000160.0,"KIT CILINDRO (COLOR NEGRO) ""CROWN"" TVS-100 SPORT",67,,801000160.0,,Producto,KIT CILINDROS,", ",,,,,True,Title,Default Title,,,,,,,,801000160.0,0.0,shopify,0.0,deny,manual,81200.0,,True,True,801000160.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/801000160.1.jpg?v=1753257581,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"067.028.KIT CILINDRO (COLOR NEGRO) ""CROWN"" TVS-100 SPORT",
kit-cilindro-akt-125-flex-crown,801000002.0,"KIT CILINDRO (COLOR NEGRO)""CROWN"" AKT-125 FLEX ULTRA",67,,801000002.0,,Producto,"KIT CILINDROS, AKT-125 FLEX ULTRA","KIT CILINDROS, AKT-125 FLEX ULTRA",KIT CILINDROS,KIT CILINDROS,AKT-125 FLEX ULTRA,AKT-125 FLEX ULTRA,True,Title,Default Title,,,,,,,,801000002.0,0.0,shopify,49.0,deny,manual,101000.0,,True,True,801000002.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/801000002.1.jpg?v=1753256449,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"067.002.KIT CILINDRO (COLOR NEGRO)""CROWN"" AKT-125 FLEX ULTRA",
kit-cunas-direccion-wave-100-crown,800011332.0,"KIT CUNAS DE DIRECCION X 42 PCS ""CROWN"" WAVE-100/AKT-110/ACTIVE-110/FLEX-125",68,,800011332.0,,Producto,"KIT CUNAS DIRECCION, WAVE-100, BIZ-100, AKT-110, ACTIVE-110, FLEX-125","KIT CUNAS DIRECCION, WAVE-100, BIZ-100, AKT-110, ACTIVE-110, FLEX-125",KIT CUNAS DIRECCION,KIT CUNAS DIRECCION,"WAVE-100, BIZ-100, AKT-110, ACTIVE-110, FLEX-125",WAVE-100 / BIZ-100 / AKT-110 / ACTIVE-110 / FLEX-125,True,Title,Default Title,,,,,,,,800011332.0,0.0,shopify,24.0,deny,manual,10400.0,,True,True,800011332.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011332.jpg?v=1753256627,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"068.008.KIT CUNAS DE DIRECCION X 42 PCS ""CROWN"" WAVE-100/AKT-110/ACTIVE-110/FLEX-125",
kit-cunas-direccion-ax-100-crown,800011322.0,"KIT CUNAS DIRECCION ""CROWN"" AX-100",68,,800011322.0,,Producto,KIT CUNAS DIRECCION,", ",,,,,True,Title,Default Title,,,,,,,,800011322.0,0.0,shopify,0.0,deny,manual,11300.0,,True,True,800011322.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011322.1.jpg?v=1753256497,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"068.003.KIT CUNAS DIRECCION ""CROWN"" AX-100",
